catalogNumber,decimalLatitude,decimalLongitude,eventDate,month,date_year,bathymetry,sst,sss,shoredistance,behavior,sex,id,presence
9122010000000.0,-23.9736,35.5122,2006-11-23 12:00:00+00:00,11.0,2006.0,2.0,25.61,34.86,585,,,83ee5f10-3a7f-4cb4-a4da-9c5ef2424ada,1
113201000000.0,12.93333,123.53333,2009-03-11 12:00:00+00:00,3.0,2009.0,33.0,28.24,32.56,347,,male,63a1fbd9-023f-4d36-83c4-8d6ec0478606,1
152201000000.0,-21.9013,113.9015,2004-06-02 12:00:00+00:00,6.0,2004.0,82.0,25.74,34.82,7200,,,783e459e-304f-4e2e-b9c1-b56ad3411d0b,1
14122000000000.0,27.78333,34.21667,2007-11-22 12:00:00+00:00,11.0,2007.0,51.4,25.56,38.83,635,,,1e2d64ba-0d5a-4837-8278-04bd94637a1c,1
14220082032.0,-21.9013,113.9015,2002-04-11 12:00:00+00:00,4.0,2002.0,82.0,25.74,34.82,7200,,,72208cb4-5e39-4ab2-80fe-b17ecf26d6d4,1
10520094522.0,-21.9013,113.9015,2009-04-26 12:00:00+00:00,4.0,2009.0,82.0,25.74,34.82,7200,,,1d216ae7-d527-4d70-82af-b594c0eb5dca,1
196201000000.0,3.46605,72.8212,2007-05-02 12:00:00+00:00,5.0,2007.0,116.0,29.03,34.95,612,,male,e71c1b95-4cf3-45dc-aab1-853782942b4f,1
6520087163.0,-23.9736,35.5122,2008-04-24 12:00:00+00:00,4.0,2008.0,2.0,25.61,34.86,585,,,62729a3b-e42a-4022-b2f0-de8f02b646c2,1
632008000000.0,12.9333,123.533,2008-03-06 12:00:00+00:00,3.0,2008.0,33.0,28.24,32.56,339,,,6d7b5fc9-4451-474f-97bd-d106ef58bf15,1
2111200000000.0,-21.9013,113.9015,2005-04-10 12:00:00+00:00,4.0,2005.0,82.0,25.74,34.82,7200,,,69a5a08e-6842-41b8-9058-a18642b5794a,1
2282010000000.0,-21.9013,113.9015,2009-05-25 12:00:00+00:00,5.0,2009.0,82.0,25.74,34.82,7200,,male,2e94bce6-5fc9-478f-8924-aef552dfd4b4,1
86200913511.0,-21.9013,113.9015,2009-04-17 12:00:00+00:00,4.0,2009.0,82.0,25.74,34.82,7200,,,a6e50652-3e01-4bdd-804e-f5d43d40305c,1
64200935631.0,12.9333,123.533,2009-04-06 12:00:00+00:00,4.0,2009.0,33.0,28.24,32.56,339,,male,19d3ff6e-f769-4197-b7e1-5a23aceebec2,1
94200891047.0,12.9333,123.533,2008-04-07 12:00:00+00:00,4.0,2008.0,33.0,28.24,32.56,339,,,eef6cdd6-8c0a-4246-8bc3-6436ed193438,1
24720072321.0,-23.9736,35.5122,2005-10-21 12:00:00+00:00,10.0,2005.0,2.0,25.61,34.86,585,,male,515114ea-ae93-42db-a56c-1a1678664e7f,1
262201000000.0,12.9333,123.533,2009-02-26 12:00:00+00:00,2.0,2009.0,33.0,28.24,32.56,339,,male,c4e8889e-0eb5-43f7-b4f0-1f68fdfe0f5b,1
194201000000.0,-23.0322,113.715,2003-04-28 12:00:00+00:00,4.0,2003.0,55.0,24.9,34.86,10835,,male,7635976c-5bf4-4abf-9a3d-063e2a8c6582,1
221201000000.0,3.475,72.87222,2003-08-16 12:00:00+00:00,8.0,2003.0,62.0,29.02,34.94,428,,,aee71d3b-7567-4ce4-8657-2c3adef95c1e,1
193201000000.0,16.1392,-86.9041,2007-03-15 12:00:00+00:00,3.0,2007.0,124.0,28.2,35.84,1931,,,127f820c-f38b-445e-b116-52f08c0e8b49,1
3320091191.0,12.9333,123.533,2009-03-02 12:00:00+00:00,3.0,2009.0,33.0,28.24,32.56,339,,male,1fcf7903-f727-4b61-9e9b-8d350f41f220,1
1732009583.0,12.9333,123.533,2009-03-17 12:00:00+00:00,3.0,2009.0,33.0,28.24,32.56,339,,male,0174f0b9-3b54-4b73-9761-9d1bb9cd9e38,1
25820062326.0,-21.9013,113.9015,2005-05-11 12:00:00+00:00,5.0,2005.0,82.0,25.74,34.82,7200,,,7990942d-49f7-47da-9a59-8117cab17dd8,1
205201000000.0,-22.01022,113.8973,2008-05-08 12:00:00+00:00,5.0,2008.0,38.0,25.5,34.81,2661,,,d4d3bc9a-e0ed-4148-891d-ce6eef5e6f84,1
892009000000.0,-23.9,35.53333,2009-09-07 12:00:00+00:00,9.0,2009.0,-27.0,25.61,34.79,-164,,,21d2bf83-79c3-4caa-bcf6-861d6c88e533,1
286200000000.0,-21.9013,113.9015,2003-06-15 12:00:00+00:00,6.0,2003.0,82.0,25.74,34.82,7200,,male,dcad8876-1efb-4ed2-9513-dd85d4dad35a,1
2611200000000.0,28.9,-113.51667,2008-11-18 12:00:00+00:00,11.0,2008.0,84.0,21.77,35.46,917,,male,8b3b21c5-28fb-455a-a0df-710f19f5a15f,1
412009000000.0,-23.93917,35.53139,2008-10-27 12:00:00+00:00,10.0,2008.0,5.0,25.61,34.86,831,,,02d04a2f-1300-4587-9c29-e172fbfc5f36,1
163201000000.0,12.9333,123.533,2008-03-16 12:00:00+00:00,3.0,2008.0,33.0,28.24,32.56,339,,,f9ab2763-9cea-4aae-be2b-90d18c4f1dfa,1
215201000000.0,-21.9013,113.9015,2009-05-18 12:00:00+00:00,5.0,2009.0,82.0,25.74,34.82,7200,,male,d84d89ac-59d4-42c3-8810-48ed2d9c7be2,1
1342010000000.0,-21.9013,113.9015,2000-04-16 00:00:00+00:00,4.0,2000.0,82.0,25.74,34.82,7200,,,636f9d23-173c-4758-9628-05b8266f6e6f,1
287201000000.0,-23.9736,35.5122,2006-12-24 12:00:00+00:00,12.0,2006.0,2.0,25.61,34.86,585,,male,bcdef7f3-e092-4c89-8538-5c0298b90dd2,1
27122000000000.0,-22.95505,113.7245,1999-05-11 12:00:00+00:00,5.0,1999.0,46.0,24.99,34.86,10027,,,4dcb50d2-42be-424b-b360-9d40c53de9bd,1
15200635636.0,-21.9013,113.9015,1999-04-22 12:00:00+00:00,4.0,1999.0,82.0,25.74,34.82,7200,,,720b6e13-f220-4816-8066-9ddccf225402,1
682006000000.0,-21.9013,113.9015,2006-06-04 12:00:00+00:00,6.0,2006.0,82.0,25.74,34.82,7200,,male,d7a97d1f-be53-40ba-b139-de95ddf6b217,1
306201000000.0,-21.9013,113.9015,2007-06-29 12:00:00+00:00,6.0,2007.0,82.0,25.74,34.82,7200,,female,f05aa0b7-1605-4163-871e-81d6c9095c02,1
92200818243.0,-21.9013,113.9015,2007-05-16 12:00:00+00:00,5.0,2007.0,82.0,25.74,34.82,7200,,,7c9ef498-b422-4947-89cd-1ae490018102,1
1511200000000.0,-21.9013,113.9015,2005-06-24 12:00:00+00:00,6.0,2005.0,82.0,25.74,34.82,7200,,,26b909e4-8db0-48b2-a84f-264fa31d9cbd,1
6320092350.0,-23.91667,35.51667,2008-12-15 12:00:00+00:00,12.0,2008.0,-34.0,25.61,34.86,-1040,,,20f0edc5-cb43-4561-9377-6b843c22b760,1
1882010000000.0,-23.0322,113.715,2009-06-17 12:00:00+00:00,6.0,2009.0,55.0,24.9,34.86,10835,,male,47447424-a2c8-486e-8604-1c314345498e,1
16420093592.0,12.9333,123.533,2009-04-16 12:00:00+00:00,4.0,2009.0,33.0,28.24,32.56,339,,male,2280109e-9f08-4482-9b1f-eb61e38af90e,1
2312010000000.0,-21.9013,113.9015,2004-04-04 12:00:00+00:00,4.0,2004.0,82.0,25.74,34.82,7200,,female,abd45bbd-5526-4576-ab6d-1a3a83d2472b,1
94200882432.0,12.9333,123.533,2008-04-06 12:00:00+00:00,4.0,2008.0,33.0,28.24,32.56,339,,,bb565049-f179-49be-9c89-74345c5a3866,1
238201000000.0,28.88333,-113.51667,2008-09-29 12:00:00+00:00,9.0,2008.0,-4.0,21.77,35.46,-748,,male,46a4c64c-1826-49b4-aa62-8af89469fe5c,1
305201000000.0,-23.86794,35.39028,2005-05-09 12:00:00+00:00,5.0,2005.0,-10.0,25.35,34.78,-184,,,915e3005-ba23-417f-8356-a71d37c11d43,1
306201000000.0,-23.0322,113.715,2008-06-16 12:00:00+00:00,6.0,2008.0,55.0,24.9,34.86,10835,,,76550113-9bc8-4f81-b27e-8893db8f343c,1
2082010000000.0,-21.9013,113.9015,2006-05-06 12:00:00+00:00,5.0,2006.0,82.0,25.74,34.82,7200,,male,5568fd0e-7e86-4a09-8eef-e1977947463e,1
118201000000.0,-21.9013,113.9015,2005-06-06 12:00:00+00:00,6.0,2005.0,82.0,25.74,34.82,7200,,,ee4bd7ed-fc54-4ac0-9f35-24cc71762609,1
75200872652.0,12.9333,123.533,2008-05-06 12:00:00+00:00,5.0,2008.0,33.0,28.24,32.56,339,,female,21e28eea-3b5d-4f68-9824-aef4af2bccae,1
282006000000.0,-21.9013,113.9015,2005-05-13 12:00:00+00:00,5.0,2005.0,82.0,25.74,34.82,7200,,,274dfe33-5035-42b3-9e6b-8f5efdc64659,1
3112010000000.0,-21.9013,113.9015,2005-05-25 12:00:00+00:00,5.0,2005.0,82.0,25.74,34.82,7200,,male,e424f8d1-05cb-4a9f-ae52-c7893e4fa7f5,1
2672010000000.0,-23.9736,35.5122,2006-02-26 12:00:00+00:00,2.0,2006.0,2.0,25.61,34.86,585,,,f1645c94-6a70-41c6-a008-5740a5101e57,1
84200310406.0,-22.02333,113.89333,1995-06-26 12:00:00+00:00,6.0,1995.0,32.0,25.5,34.81,2357,,male,e74b31a4-4861-4cee-adaa-106c191d1f65,1
1992010000000.0,-27.65853,32.65358,2007-09-09 12:00:00+00:00,9.0,2007.0,14.0,,,570,,female,0c7ae193-8e87-49e9-b9b5-a9b8876f0647,1
208201000000.0,-23.0322,113.715,2002-06-23 12:00:00+00:00,6.0,2002.0,55.0,24.9,34.86,10835,,male,505fd581-b038-4a5a-b52d-1168b3adad9b,1
144201000000.0,12.91667,123.51667,2009-04-14 12:00:00+00:00,4.0,2009.0,113.0,28.24,32.56,2537,,female,a09b72be-6f1f-4166-99b4-ace43f1266b2,1
289201000000.0,3.46997,72.80412,2006-05-10 12:00:00+00:00,5.0,2006.0,165.0,29.03,34.95,1219,,male,17f2ddab-7332-4ad4-8162-c93476e06a1b,1
782009000000.0,-23.0322,113.715,2009-05-12 12:00:00+00:00,5.0,2009.0,55.0,24.9,34.86,10835,,male,50ccac97-e91c-4f63-bc76-c0dda13e886b,1
95200853243.0,-21.9013,113.9015,2008-04-09 12:00:00+00:00,4.0,2008.0,82.0,25.74,34.82,7200,,female,15ed8f20-e060-4293-bcd7-bef05ab37078,1
27520062830.0,-21.9013,113.9015,2002-04-23 12:00:00+00:00,4.0,2002.0,82.0,25.74,34.82,7200,,,b378dd31-7449-4d1a-9ec3-575b0c5cc21f,1
2372010000000.0,-21.9013,113.9015,2007-07-11 12:00:00+00:00,7.0,2007.0,82.0,25.74,34.82,7200,,male,3a29bc8d-646c-4007-8cea-93dad0c3eec7,1
233201000000.0,16.1392,-86.9041,2009-03-15 12:00:00+00:00,3.0,2009.0,124.0,28.2,35.84,1931,,male,a4625a36-c5ba-43e0-9fed-3c7004c1ee68,1
28102000000000.0,-21.9013,113.9015,2002-05-16 12:00:00+00:00,5.0,2002.0,82.0,25.74,34.82,7200,,male,2fe5884a-7733-4dda-a754-9b29140fc32b,1
3112000000000.0,9.93333,99.98333,2004-08-28 12:00:00+00:00,8.0,2004.0,35.0,29.21,30.34,1487,,,5714cfc1-31dc-40e9-9960-351a031cef33,1
226201000000.0,-23.95,35.55,2009-04-10 12:00:00+00:00,4.0,2009.0,71.0,25.61,34.86,3068,,,aa5d4df9-a9c1-4a76-a883-61866ccfc370,1
16420086112.0,12.9333,123.533,2008-04-13 12:00:00+00:00,4.0,2008.0,33.0,28.24,32.56,339,,,ed850737-19bb-42e6-aed2-91e65522203e,1
16112000000000.0,12.9333,123.533,2007-06-09 12:00:00+00:00,6.0,2007.0,33.0,28.24,32.56,339,,,2d1b4d82-119e-49dc-b411-4596b4c89dd4,1
93200832432.0,12.9333,123.533,2008-03-07 12:00:00+00:00,3.0,2008.0,33.0,28.24,32.56,339,,male,f0ac0b15-6356-4b2f-b235-7a1ceeb03677,1
28420081723.0,-21.9013,113.9015,2002-05-15 12:00:00+00:00,5.0,2002.0,82.0,25.74,34.82,7200,,male,73f00026-ac16-4072-8bcd-07f51a8e913f,1
211201000000.0,-21.9013,113.9015,2003-04-27 12:00:00+00:00,4.0,2003.0,82.0,25.74,34.82,7200,,,36d2df15-0255-4475-9253-db82b05e7e38,1
20820091954.0,-21.9013,113.9015,2009-06-26 12:00:00+00:00,6.0,2009.0,82.0,25.74,34.82,7200,,,f76fb8d7-a604-46a2-a5cb-c486439e4902,1
234201000000.0,-23.0322,113.715,2009-04-19 12:00:00+00:00,4.0,2009.0,55.0,24.9,34.86,10835,,,25972fb7-dc45-4bac-9072-73c325be2f9b,1
1932010000000.0,16.1392,-86.9041,2007-03-19 12:00:00+00:00,3.0,2007.0,124.0,28.2,35.84,1931,,male,e4a5a862-8149-4586-aa30-c934ad6430a7,1
195201000000.0,-21.9013,113.9015,2009-04-06 12:00:00+00:00,4.0,2009.0,82.0,25.74,34.82,7200,,,2b64548e-89e7-471e-9285-1e17adaf50e7,1
33200615646.0,16.1392,-86.9041,2005-04-16 00:00:00+00:00,4.0,2005.0,124.0,28.2,35.84,1931,,,185b5565-9c32-4104-94d5-867d20a6c83a,1
254201000000.0,12.9333,123.533,2007-04-21 12:00:00+00:00,4.0,2007.0,33.0,28.24,32.56,339,,male,c9bfa4a4-c5dd-445f-8297-967ccb1a2629,1
295201000000.0,-21.9013,113.9015,2009-05-06 12:00:00+00:00,5.0,2009.0,82.0,25.74,34.82,7200,,,4c4f172e-8faa-4a29-96ea-d6610a817855,1
2972010000000.0,12.9333,123.533,2007-05-09 12:00:00+00:00,5.0,2007.0,33.0,28.24,32.56,339,,,67a33f99-75f1-4619-baf8-ababb0b57b4a,1
26420086116.0,12.9333,123.533,2008-04-25 12:00:00+00:00,4.0,2008.0,33.0,28.24,32.56,339,,,c21dba39-0bec-4bfd-9b68-bd5813fa8b83,1
254201000000.0,12.9333,123.533,2007-04-21 12:00:00+00:00,4.0,2007.0,33.0,28.24,32.56,339,,,4ed0d89a-0958-403a-92ad-cd2503551b78,1
236201000000.0,-23.0322,113.715,2008-04-21 12:00:00+00:00,4.0,2008.0,55.0,24.9,34.86,10835,,,09cffe58-fc0b-47f5-a3ca-5bddcbb1be84,1
1342010000000.0,3.475,72.8375,2008-04-05 12:00:00+00:00,4.0,2008.0,-2.0,29.02,34.94,-541,,,15e3e9b9-3af2-4934-b1ee-f4512b9e4cb8,1
1732010000000.0,16.1392,-86.9041,2005-03-16 12:00:00+00:00,3.0,2005.0,124.0,28.2,35.84,1931,,,a3dcdb63-ad3b-4bf0-a712-9d306a4379c7,1
432009000000.0,-23.85,35.55,2008-11-27 12:00:00+00:00,11.0,2008.0,-1.0,25.61,34.79,308,,,5469ef83-3cb9-4870-b0b8-caf8193efeb8,1
982005000000.0,-21.9013,113.9015,2005-06-03 12:00:00+00:00,6.0,2005.0,82.0,25.74,34.82,7200,,,cf68ade6-e735-4611-9f60-5efe7400b66d,1
14420093956.0,12.91667,123.51667,2009-04-14 12:00:00+00:00,4.0,2009.0,113.0,28.24,32.56,2537,,female,5f0e2fe9-0d30-4b4e-ae5a-82e57c1a66ad,1
16200925017.0,12.9333,123.533,2009-06-01 12:00:00+00:00,6.0,2009.0,33.0,28.24,32.56,339,,male,64288e38-215e-43fe-82d0-5a4b3c3b318d,1
222201000000.0,12.9333,123.533,2010-02-22 12:00:00+00:00,2.0,2010.0,33.0,28.24,32.56,339,,,eefc7d39-7198-42df-837b-bad29e366a28,1
2872010000000.0,-23.9736,35.5122,2007-04-07 12:00:00+00:00,4.0,2007.0,2.0,25.61,34.86,585,,,a27031d4-ed8e-4661-8da7-89b793f03cc1,1
2652010000000.0,19.94218,37.40747,2007-03-28 12:00:00+00:00,3.0,2007.0,11.0,28.78,35.84,17788,,,f331a6f6-74fd-4431-b392-34377da6477e,1
41020043317.0,-21.9013,113.9015,2004-06-17 12:00:00+00:00,6.0,2004.0,82.0,25.74,34.82,7200,,,ce5b0073-b548-4f24-80d7-773c29760f51,1
2111200000000.0,3.5018,72.89973,2007-11-21 12:00:00+00:00,11.0,2007.0,19.0,29.02,34.94,-48,,male,50db154d-57da-43ae-976d-c744d866fa23,1
296201000000.0,-21.9013,113.9015,2008-06-14 12:00:00+00:00,6.0,2008.0,82.0,25.74,34.82,7200,,,68a4ac17-8370-488c-9bc0-4998874c3f2c,1
28102000000000.0,-21.9013,113.9015,2002-05-18 12:00:00+00:00,5.0,2002.0,82.0,25.74,34.82,7200,,male,737e8721-c0a2-48d5-a2ee-bfdeea9471a9,1
285201000000.0,12.9333,123.533,2006-04-19 12:00:00+00:00,4.0,2006.0,33.0,28.24,32.56,339,,,a6ea673f-7c9f-4ad3-a47e-e048a4a5439d,1
3220106141.0,12.9333,123.533,2010-02-03 12:00:00+00:00,2.0,2010.0,33.0,28.24,32.56,339,,male,1b513f83-6788-48b1-beba-29b9d111ea90,1
211201000000.0,11.56872,42.7775,2008-12-13 12:00:00+00:00,12.0,2008.0,2.0,,,228,,,c67d04bf-30f8-4e11-b325-90f39d41af74,1
34200934624.0,12.9333,123.533,2009-04-03 12:00:00+00:00,4.0,2009.0,33.0,28.24,32.56,339,,male,7c0af51e-2706-488e-b4c4-57b0b3a252fb,1
186200000000.0,-21.9013,113.9015,2003-05-07 12:00:00+00:00,5.0,2003.0,82.0,25.74,34.82,7200,,,1a48c96a-f760-415d-b89e-7193d48090b6,1
105201000000.0,-21.9013,113.9015,2009-05-03 12:00:00+00:00,5.0,2009.0,82.0,25.74,34.82,7200,,,2fb15606-8848-4e35-812e-0a1546471567,1
1010200000000.0,-21.9013,113.9015,2002-07-16 12:00:00+00:00,7.0,2002.0,82.0,25.74,34.82,7200,,,55c95c8c-c99e-4f8a-a22b-e2939e800663,1
235201000000.0,12.9333,123.533,2006-04-01 12:00:00+00:00,4.0,2006.0,33.0,28.24,32.56,339,,,a7a7403d-aa72-49a8-89a3-c32f5b19d692,1
177201000000.0,-23.9736,35.5122,2009-02-26 12:00:00+00:00,2.0,2009.0,2.0,25.61,34.86,585,,,40776d6e-b182-4969-b4bb-056f22f37c6b,1
84200331840.0,-22.10833,113.86667,1995-06-12 12:00:00+00:00,6.0,1995.0,23.0,,,1945,,female,1c0fd189-fab7-4a4d-bf77-391478e2a1af,1
65200915355.0,12.95,123.5,2009-05-06 12:00:00+00:00,5.0,2009.0,109.0,28.24,32.56,1395,,male,183edab3-8e66-44a0-87c5-c9619bedc109,1
16420086743.0,12.9333,123.533,2008-04-13 12:00:00+00:00,4.0,2008.0,33.0,28.24,32.56,339,,,2ed06faa-2a11-4f1d-b634-f5ae9b5a3af7,1
2382010000000.0,-21.9013,113.9015,2009-06-18 12:00:00+00:00,6.0,2009.0,82.0,25.74,34.82,7200,,male,e5138b5d-04b9-4183-b741-100375fa86fa,1
20112000000000.0,-21.9013,113.9015,2005-05-24 12:00:00+00:00,5.0,2005.0,82.0,25.74,34.82,7200,,male,ec271003-e035-4949-b324-3d4de9cdb423,1
236201000000.0,-21.9013,113.9015,2009-04-19 12:00:00+00:00,4.0,2009.0,82.0,25.74,34.82,7200,,male,b3135f7f-7d6e-4ffc-8041-8350006bffe4,1
9420094507.0,12.91667,123.51667,2009-04-09 12:00:00+00:00,4.0,2009.0,113.0,28.24,32.56,2537,,,0c220dc2-8966-405f-822c-cbdaac047018,1
1282010000000.0,-21.9013,113.9015,2006-06-17 12:00:00+00:00,6.0,2006.0,82.0,25.74,34.82,7200,,,c9a8b88d-89e4-4c9f-bcbf-da0945c46772,1
14200995816.0,12.9333,123.533,2009-04-01 12:00:00+00:00,4.0,2009.0,33.0,28.24,32.56,339,,female,531574d7-2c77-49fc-bba7-702f211b21fe,1
125201000000.0,10.16667,99.76667,2009-05-08 12:00:00+00:00,5.0,2009.0,61.0,29.16,30.2,6760,,,7eb2c1b7-ca92-4268-a161-dac4b35d3ab6,1
2412000000000.0,-21.80458,113.9754,1997-05-11 12:00:00+00:00,5.0,1997.0,76.0,25.68,34.82,7244,,female,1600fcd0-0f31-4cbb-ad1c-739e3b3fcec5,1
752005000000.0,16.1392,-86.9041,2005-04-21 12:00:00+00:00,4.0,2005.0,124.0,28.2,35.84,1931,,female,0cb0ea6f-7bb9-4740-8b8a-52c384057f02,1
28920066550.0,3.45147,72.81364,2006-04-26 12:00:00+00:00,4.0,2006.0,205.0,29.03,34.95,2396,,,a82d0d86-5959-489b-9ea8-9e4899cdbb6c,1
76200724841.0,-22.08515,113.87354,2007-06-06 12:00:00+00:00,6.0,2007.0,28.0,,,1861,,male,e92d5502-6ba2-4356-b8cf-9ff5ec0aa706,1
1342010000000.0,16.1392,-86.9041,2007-04-11 12:00:00+00:00,4.0,2007.0,124.0,28.2,35.84,1931,,,b16abd09-777d-4914-bb58-7e91044f0e8c,1
410200000000.0,-21.9013,113.9015,2004-06-06 12:00:00+00:00,6.0,2004.0,82.0,25.74,34.82,7200,,,17914225-8e3b-4d5e-830a-832be0f687ea,1
296201000000.0,-23.0322,113.715,2008-05-17 12:00:00+00:00,5.0,2008.0,55.0,24.9,34.86,10835,,,85d58bc4-8ac1-48ca-a285-bd8435905388,1
54200923413.0,12.9333,123.533,2009-03-14 12:00:00+00:00,3.0,2009.0,33.0,28.24,32.56,339,,,b89101ae-dba9-4389-8b12-c9353135bc88,1
34200904339.0,-23.0322,113.715,2009-03-27 12:00:00+00:00,3.0,2009.0,55.0,24.9,34.86,10835,,,15993e7d-530b-4e52-9d6a-3a40f2445b3f,1
219201000000.0,21.55,-86.63333,2009-09-03 12:00:00+00:00,9.0,2009.0,36.0,27.49,36.05,17445,,,2fa6a898-8ad3-4723-8dbd-05c736c055e4,1
95200915411.0,12.93333,123.51667,2009-05-09 12:00:00+00:00,5.0,2009.0,82.0,28.24,32.56,1199,,male,e8c6a05d-7a6d-4d35-8484-134c2f5b2ebb,1
1652010000000.0,21.59078,-86.86044,2007-05-15 12:00:00+00:00,5.0,2007.0,10.0,26.96,36.11,8615,,male,5ce9d445-58b6-4810-8216-a800e8fefa7f,1
5102010000000.0,16.1392,-86.9041,2009-09-16 12:00:00+00:00,9.0,2009.0,124.0,28.2,35.84,1931,,,2ea0c72f-a6f6-42ad-9c45-356da5552b18,1
3112010000000.0,12.9333,123.533,2010-01-30 12:00:00+00:00,1.0,2010.0,33.0,28.24,32.56,339,,female,f22f14f5-2e60-4a54-81d3-24835a220d00,1
552008000000.0,-10.51194,105.59722,2008-02-15 12:00:00+00:00,2.0,2008.0,438.0,28.0,34.05,232,,male,d1f1961c-1686-4605-82b9-d06b0bee81fe,1
6420061210.0,16.1312,-86.9135,2006-04-05 12:00:00+00:00,4.0,2006.0,58.0,28.2,35.84,1451,,male,b3b0ff1c-f101-4a9e-8439-80e64b627143,1
304201000000.0,-21.9013,113.9015,2005-07-05 12:00:00+00:00,7.0,2005.0,82.0,25.74,34.82,7200,,,013f2dca-ad93-460d-a8ef-97ecf7ec97cc,1
125201000000.0,12.9,123.58334,2009-04-27 12:00:00+00:00,4.0,2009.0,10.0,28.11,32.56,843,,,b6e42892-4381-435e-9fc9-5dab49150d86,1
2772010000000.0,-21.9013,113.9015,2007-07-03 12:00:00+00:00,7.0,2007.0,82.0,25.74,34.82,7200,,,e2deb308-3192-4644-afb9-8628535f6436,1
214201000000.0,12.9333,123.533,2008-04-21 12:00:00+00:00,4.0,2008.0,33.0,28.24,32.56,339,,,8d2d1e45-68c7-45a2-b8c9-faa1fa475dc4,1
3062010000000.0,-21.9013,113.9015,2008-05-07 12:00:00+00:00,5.0,2008.0,82.0,25.74,34.82,7200,,,6950dd89-2b54-4a12-9c2f-4d347215f6b2,1
305201000000.0,-23.86794,35.39028,2005-05-06 12:00:00+00:00,5.0,2005.0,-10.0,25.35,34.78,-184,,female,7f5571d1-6c22-4c5c-b8e1-41711b006510,1
2762010000000.0,-21.9013,113.9015,2008-06-25 12:00:00+00:00,6.0,2008.0,82.0,25.74,34.82,7200,,,939cfb43-1f5f-4f17-b7af-2986708d142c,1
162008000000.0,-21.9013,113.9015,2008-05-26 12:00:00+00:00,5.0,2008.0,82.0,25.74,34.82,7200,,,18008001-c7b5-42fa-a7c4-caae0cf4cd56,1
236201000000.0,-21.9013,113.9015,2008-06-12 12:00:00+00:00,6.0,2008.0,82.0,25.74,34.82,7200,,,41341733-36d2-4034-8ea4-aa1ceadb79df,1
247201000000.0,-23.9736,35.5122,2005-10-24 12:00:00+00:00,10.0,2005.0,2.0,25.61,34.86,585,,,c79a9b6c-ae8e-4bd5-b428-146fab70df62,1
25200525120.0,-23.0322,113.715,2002-05-31 12:00:00+00:00,5.0,2002.0,55.0,24.9,34.86,10835,,,322b259c-ae5c-41e4-8da8-33447850ebb1,1
105201000000.0,-21.9013,113.9015,2008-04-28 12:00:00+00:00,4.0,2008.0,82.0,25.74,34.82,7200,,,c188ff3d-afe4-43f7-acd2-eb4a3430b435,1
9420088206.0,12.9333,123.533,2008-04-06 12:00:00+00:00,4.0,2008.0,33.0,28.24,32.56,339,,,01f88359-c809-4777-b6be-0daf325579dc,1
162005000000.0,-23.0322,113.715,2005-05-10 12:00:00+00:00,5.0,2005.0,55.0,24.9,34.86,10835,,,e62c4eae-2c4f-448d-86d5-6f494fad2c51,1
3182010000000.0,-21.9013,113.9015,2009-05-14 12:00:00+00:00,5.0,2009.0,82.0,25.74,34.82,7200,,,263545cb-f32a-4730-98ac-c23ebbce1111,1
37200915557.0,21.58333,-86.68333,2009-06-12 12:00:00+00:00,6.0,2009.0,29.0,27.39,36.09,13597,,female,2c0e7a23-7c48-4c2a-acea-d8c8c325a9b6,1
3042010000000.0,16.07895,-87.03017,2005-04-25 12:00:00+00:00,4.0,2005.0,2.0,28.22,35.84,2414,,,d9766d2d-dcad-4cef-83fe-bd7a68b1cc38,1
295201000000.0,21.6,-86.86667,2003-08-12 12:00:00+00:00,8.0,2003.0,9.0,26.96,36.11,9809,,male,e549863d-5246-4601-9170-3b2693b3ef21,1
267201000000.0,-23.9736,35.5122,2006-02-16 12:00:00+00:00,2.0,2006.0,2.0,25.61,34.86,585,,male,9e2690da-3be8-4b72-a277-1e7cd1bca2b2,1
104201000000.0,-23.0322,113.715,2007-03-25 12:00:00+00:00,3.0,2007.0,55.0,24.9,34.86,10835,,,838ea2ab-1b4c-49ea-a8dd-4cd47604a061,1
410200000000.0,-21.9013,113.9015,2004-06-05 12:00:00+00:00,6.0,2004.0,82.0,25.74,34.82,7200,,,0ec9d4bc-2906-4d97-85c0-f795ce67e71d,1
26200819379.0,-23.145,113.75555,2008-03-19 12:00:00+00:00,3.0,2008.0,1.0,24.83,34.89,1123,,,cbee51d2-f95a-4418-87f8-a668ea61cfc6,1
2862010000000.0,-23.0322,113.715,2008-06-13 12:00:00+00:00,6.0,2008.0,55.0,24.9,34.86,10835,,,003e540d-068f-4ef4-86c4-5e5c6e085ef6,1
1882010000000.0,-23.0322,113.715,2009-04-11 12:00:00+00:00,4.0,2009.0,55.0,24.9,34.86,10835,,male,03ce5eb5-fc61-41a8-a18a-4e010601ab8b,1
252201000000.0,12.9333,123.533,2010-02-25 12:00:00+00:00,2.0,2010.0,33.0,28.24,32.56,339,,,8513986d-9f27-462a-92a3-0eae773a062c,1
267201000000.0,-22.11667,113.85,2009-07-05 12:00:00+00:00,7.0,2009.0,46.0,,,3251,,,095cf183-48af-45b3-a32e-e38cd9512912,1
2162010000000.0,-23.0322,113.715,2008-06-04 12:00:00+00:00,6.0,2008.0,55.0,24.9,34.86,10835,,,d5dcf39f-1116-49f4-9ab2-45dd81a10651,1
